Question,Answer,Correct,Title
What function would you use to load a csv file in Pandas?,"pd.read_csv

pd.read_excel",pd.read_csv,"Module 4 Graded Quiz

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which of these are essential characteristics of the Cloud? Select the two characteristics that apply.,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In the _______ cloud model, an organization's on-premises private cloud and third-party public cloud connect into a single, flexible infrastructure for running the organization's applications and workloads.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"Virtualization is the process of creating a software-based version of physical resources, made possible through the use of ___________________.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"A ______________ is an executable unit of software in which application code is packaged, along with its libraries and dependencies, in common ways so that it can be run anywhere—desktops, traditional IT, or the cloud.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which type of cloud storage is ideal for storing unstructured data?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"____________ work on the parts of a website or app that the user interacts with, while ____________ work on the logic that supports the functionality of the website or the application.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
HTML uses _______________ to talk to servers and backend services to process user events and display results on a website.,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"Which HTML element should you use to define a document’s logical separations, such as the numbered chapters of an online manual?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In JavaScript, which of the following is a primitive data type? Select the two choices that apply.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In JavaScript, assume you need to create a variable with global scope and whose value will never change. What is the first step you must take to declare this variable?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is a popular web-hosted service for Git repositories?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following Git commands fetches and tries to automatically merge changes from the remote repository to your local repository?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In a Git team project, which team member uses the git-http-backend command as part of their responsibilities?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
The cloud native application stack consists of four different layers: application runtime; application and data services; scheduling and orchestration; and cloud infrastructure. The ____________________ layer is where control planes operate.,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"Which continuous delivery feature can you use to automate builds, unit tests, and deployment?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"The process of refactoring and breaking down large legacy applications into a collection of small, loosely coupled microservices that can be aligned to a feature or a business function is called what?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
IBM Watson uses Natural Language Classifier (NLC) – what does NLC do?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
JSON is the standard format for API data exchange. What relationship does JSON have with Node.js?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
React is a UI library that uses what language?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is a promise?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Some of the common Docker CLI commands include___________ to copy and rename images and ___________ for storing images in a remote location.,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of these is true of Kubernetes?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is a container image?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"What is the result of running the following lines of code?

1
2
3
4
5
6
7
8
class Points(object):
      def __init__(self,a,b):
            self.a=a
            self.b=b
      def print_point(self):
            print('a=',self.a,' b=',self.b)
p1=Points(""X"",""Y"")
p1.print_point()",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following statements is true about tuples and lists?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In a library entity-relationship data model, a book is an example of _____ and the book’s title, edition, and publication date are examples of _______.",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is the purpose of using a Django template?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"When you create a Django project, Django creates some core files, including manage.py. What purpose does manage.py serve?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement best describes Bootstrap?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement is true regarding OOP and CRUD?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In accordance with the twelve-factor app methodology, why should developers avoid storing configuration as constants in their code?",,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
FaaS is considered the originating technology in the serverless category. Which part of the serverless stack does FaaS represent?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
OpenShift is a platform for running microservices. Which of the following are some of its features? Select the two features that apply.,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which technology is generally considered an example of serverless computing?,,,"Back
Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which type of cloud storage can be mounted on multiple servers at once?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which HTML tag should you use for additional information that is related to the page’s main discussion?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
The cloud native application stack consists of four different layers: application runtime; application and data services; scheduling and orchestration; and cloud infrastructure. The ____________________ layer defines the underlying environment.,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is not an immediate benefit of modernizing your application?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is a characteristic of cloud native computing?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
IBM Watson APIs are exposed as __________.,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What does JSON stand for?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
React is an open-source library created and maintained by Facebook and community developers. What is it mainly used to build?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"To make a function or a value available to Node.js applications that import your module, you should:",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What are the three states of a promise?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is not a type of middleware?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of these is not a function of container orchestration?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is not true of the apply command?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is Red Hat OpenShift?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"What is the result of running the following lines of code?

1
2
3
4
5
6
7
8
class Points(object):
      def __init__(self,x,y):
            self.x=x
            self.y=y
      def print_point(self):
            print('x=',self.x,' y=',self.y)
p1=Points(""Q"",""Z"")
p1.print_point()",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In the BeautifulSoup Python library, what is the function of the Tag object?",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"In the following code, if x=4, what is the output?

1
2
3
4
5
if(x > 3): 
  print('Hello') 
else: 
  print('Bye') 
print('Hillary') ",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
When using the open() function to write to a file what are the two parameters that should be passed into it?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement about an entity-attribute model regarding a movie is true?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement best describes Cursor?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Modern software development often uses which of the following along with the twelve-factor application methodology?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which compute model has the shortest provisioning time?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement best describes OpenShift?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement best describes the retrieve activation command?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which statement is true about object storage?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
How are Hooks called in a React application?,"Inside a React function component

Inside a class component

Inside nested functions

Inside regular JavaScript functions",Inside a React function component,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
Which function holds the information that updates the state of a variable on the form?,"setState()

input

onChange()

onSubmit()",onChange(),"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
What is Redux?,"A properties store

A state management system

A complex code management system

A function ",A state management system,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
Which Redux element is the singular location and authoritative source of the app state?,"Action

Reducer

Store

Result",Store,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
How does a synchronous code execute?,"All operations execute at one time

Only one operation is executed

Each operation waits for the previous operation to complete

An operation can occur while another one is still being processed",Each operation waits for the previous operation to complete,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
Which are the elements of a conventional React-Redux application?,"Store and a global variable

Multiple Reducers

Single store and single root Reducer

Multiple stores",Single store and single root Reducer,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
6 total points available.
6 total points"
What is the function of a predicate when reading and modifying data?,"It is a condition that evaluates to true, false, or unknown.

It is always required when using the Where clause.

It allows us to restrict the result set using the Where clause

All of the above ",All of the above ,"Practice Quiz: Basic SQL Statements

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
"Which of the following INSERT statements will add one row containing a student’s identification number, first name, and last name?","INSERT INTO STUDENT 

             (STUDENT_ID, LASTNAME, FIRSTNAME) 

     STUDENT_ID (‘345DT2000’), LASTNAME (‘Morales’), FIRSTNAME (‘Raul’) 

INSERT INTO STUDENT

                 (STUDENT_ID, LASTNAME, FIRSTNAME)

        VALUES (STUDENT ID = ‘345DT2000’, LASTNAME = ‘Morales’, FIRSTNAME = ‘Raul’)

INSERT INTO STUDENT 

             (STUDENT_ID, LASTNAME, FIRSTNAME) 

     VALUES (‘345DT2000’, ‘Morales’, ‘Raul’) 

INSERT INTO STUDENT 

             (STUDENT_ID, LASTNAME, FIRSTNAME, DOB) 

     VALUES (‘345DT2000’, ‘Morales’, ‘Raul’) ","INSERT INTO STUDENT 

             (STUDENT_ID, LASTNAME, FIRSTNAME) 

     VALUES (‘345DT2000’, ‘Morales’, ‘Raul’) ","Practice Quiz: Basic SQL Statements

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
You want to update a row in the Student table to change a student’s first name from “Kristen” to “Christine.” What will happen if you leave out the Where clause in the UPDATE statement?,"Student(s) with the first name of “Kristen” would be deleted from the database.

The update would take longer because SQL would need to search through the whole database for a student with a first name of “Kristen.”

Every student’s first name would change to “Christine” in the table.  

Nothing. The UPDATE clause won’t work without the WHERE clause.",Every student’s first name would change to “Christine” in the table.  ,"Practice Quiz: Basic SQL Statements

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
Which expression below is used with a SELECT statement to retrieve the number of rows that match the query criteria?,"LIMIT

COUNT

DISTINCT

All of the above",COUNT,"Practice Quiz: Basic SQL Statements

Practice Quiz
.
 • 10 min
.
 • 
4 total points available.
4 total points"
MVC design pattern includes three components. Which component routes requests?,"Access 

Model 

View 

Controller ",Controller ,"Practice Quiz: MVC and Django MVT Pattern

Practice Quiz
.
 • 2 min
.
 • 
1 total point available.
1 total point"
What is the type of the following: 0,"Int

float",Int,"Practice Quiz

Practice Quiz
.
 • 9 min
.
 • 
3 total points available.
3 total points"
What is the type of the following number: 3.12323,"Float

Int",Float,"Practice Quiz

Practice Quiz
.
 • 9 min
.
 • 
3 total points available.
3 total points"
What is the result of the following: int(3.99),"3.99

3",3,"Practice Quiz

Practice Quiz
.
 • 9 min
.
 • 
3 total points available.
3 total points"
"What is the output of the following code?

1
2
3
4
5
6
7
8
9
10
11
x=""Go""
 
if(x==""Go""):
 
  print('Go ')
 
else:
 
  print('Stop')
 
print('Mike')","Go Mike

Mike

Stop Mike",Go Mike,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the result of the following lines of code?

1
2
x=1
x>-5","True

False",True,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the output of the following few lines of code?

1
2
3
4
x=0
while(x<2):
    print(x)
    x=x+1   ","0

1

0

1

2

0

1

3

4","0

1","Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the result of running the following lines of code ?

1
2
3
4
5
6
7
8
9
10
11
12
class Points(object):
  def __init__(self,x,y):
 
    self.x=x
    self.y=y
 
  def print_point(self):
 
    print('x=',self.x,' y=',self.y)
 
p1=Points(1,2)
p1.print_point()","x=1; 

 x=1 y=2

y=2", x=1 y=2,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the output of the following few lines of code?

1
2
for i,x in enumerate(['A','B','C']):
    print(i,2*x)","0 AA

1 BB

2 CC

0 A

1 B

2 C

0 A

2 B

4 C","0 AA

1 BB

2 CC","Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the result of running the following lines of code ?

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
class Points(object):
  def __init__(self,x,y):
 
    self.x=x
    self.y=y
 
  def print_point(self):
 
    print('x=',self.x,' y=',self.y)
 
p2=Points(1,2)
 
p2.x=2
 
p2.print_point()"," x=2 y=2

 x=1 y=2

 x=1 y=1", x=2 y=2,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"Consider the function delta, when will the function return a value of 1?

1
2
3
4
5
6
def delta(x):
  if x==0:
    y=1
  else:
    y=0
  return(y)"," When the input is anything but 0

 When the input is 1

 Never

 When the input is 0", When the input is 0,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"What is the output of the following lines of code?

1
2
3
4
5
6
7
8
a=1
 
def do(x):
    a=100
    return(x+a)
 
print(do(1))
 ","2

101

102",101,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
"Write a function name add that takes two parameter a and b, then return the output of  a + b (Do not use any other variable! You do not need to run it. Only write the code about how you define it.)",,,"Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
Why is it best practice to have multiple except statements with each type of error labeled correctly?,"Ensure the error is caught so the program will terminate

In order to know what type of error was thrown and the
location within the program

To skip over certain blocks of code during execution

It is not necessary to label errors","In order to know what type of error was thrown and the
location within the program","Module 3 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 25, 11:59 PM +07"
What makes a Style Sheet “Cascading”? ,"Each element has a unique style, unrelated to its’ parent 

Parent elements inherit styles that are defined for child elements

Child elements inherit styles that are defined for parent elements

Elements inherit styles that are defined before them in a CSS document",Child elements inherit styles that are defined for parent elements,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following describes a Utility-first Framework? Select all that apply.,"Provides pre-styled components and templates

Makes HTML markup more verbose by mixing styles with content

Provides complete freedom when styling elements

References CSS properties via Utility Classes","Makes HTML markup more verbose by mixing styles with content

References CSS properties via Utility Classes","Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following tags is used to separate areas in a document? ,"<input>

<nav>

<body>

<div>",<div>,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What type of element is <article>? ,"A multimedia element

A graphic element 

An input element

A semantic element",A semantic element,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
"Which tag is used to specify self-contained content like an image, illustration, or diagram? ","<figure>

<figcaption>

<image>

<img>",<figure>,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
When slicing in Python what does the “0” in this statement [0:2] specify?,"It specifies the step of the slicing

It specifies the position to start the slice

It specifies the position to end the slice",It specifies the position to start the slice,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
If var = “01234567” what Python statement would print out only the even elements?,"print(var[::1])

print(var[::3])

print(var[::2]) ",print(var[::2]) ,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"Consider the string Name=”EMILY”, what statement would return the index of 3?","Name.find(""L"")

Name.find(""Y"")

Name.find(""M"")","Name.find(""L"")","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
In Python what data type is used to represent text and not numbers?,"int

float

str",str,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What is the result of the following code segment: int(3.99),"3.99

4

3",3,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What following code segment would produce an output of “0”?,"1//2

1/2",1//2,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"In Python 3, what is the type of the variable x after the following: x=2/2 ?","float

int",float,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
Whatdata type must have unique keys?,"List

Dictionary

Tuple",Dictionary,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What is a tuple?,"A collection that is ordered and unchangeable

A collection that is unordered and changeable

A collection that is ordered and changeable",A collection that is ordered and unchangeable,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"What is the result of the following operation: '1,2,3,4'.split(',') ?","('1','2','3','4')

'1','2','3','4'

'1234'

['1','2','3','4']","['1','2','3','4']","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
Tuples are:,"Mutable

Unordered

Not indexed

Not mutable",Not mutable,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What happens with this segment of code: a=set(A) ?,"It returns an error

It casts the list “a” to the set “A”

It casts the list “A” to the set “a”",It casts the list “A” to the set “a”,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"If x=1 what will produce the below output?

Hi

Mike","if(x==1): 

print('Hello') 

 else: 

    print('Hi') 

 print('Mike') 

if(x!=1): 

print('Hello') 

 else: 

    print('Hi') 

 print('Mike') 

if(x!=1): 

print('Hi') 

 else: 

    print('Hello') 

 print('Mike') ","if(x!=1): 

print('Hello') 

 else: 

    print('Hi') 

 print('Mike') ","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What is an error that occurs during the execution of code?,"Finally

Exception

Error messages

Exception handling",Exception,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What add function would return ‘2’ ?,"def add(x): return(x+x) add(1) 

def add(x): return(x+x) add('1') 

def add(x): return(x+x+x) add('1') ",def add(x): return(x+x) add(1) ,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What method organizes the elements in a given list in a specific descending or ascending order?,"join()

split()

replace()

sort()",sort(),"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"What segment of code would output the following?

3

6

9","A=['1','2','3'] for a in A: print(2*a) 

A=[1,2,3] for a in A: print(3*a) 

A=[1,2,3] for a in A: print(2*a) ","A=[1,2,3] for a in A: print(3*a) ","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"What code segment would output the following?

2","for i in range(1,5): if (i!=2): print(i)

for i in range(1,5): if (i==2): print(i)

for i in range(1,5): if (i!=1): print(i)","for i in range(1,5): if (i==2): print(i)","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"Consider the class Rectangle, what are the data attributes?

 class Rectangle(object):
        def __init__(self,width=2,height =3,color='r'):
                                  self.height=height
                                  self.width=width
                                  self.color=color
    def drawRectangle(self):
                       import matplotlib.pyplot as plt
                       plt.gca().add_patch(plt.Rectangle((0, 0),self.width, self.height ,fc=self.color))
                       plt.axis('scaled')
                       plt.show()","drawRectangle

__init__

self.height, self.width,self.color","self.height, self.width,self.color","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"What is the result of the following lines of code?

 a=np.array([0,1,0,1,0]) b=np.array([1,0,1,0,1]) a+b ","0

array([1, 1, 1, 1, 1])

array([0, 0, 0, 0, 0])","array([1, 1, 1, 1, 1])","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"What is the result of the following lines of code?

 a=np.array([10,9,8,7,6]) a+1","array([9, 8, 7, 6, 5])

array([11,10,9,8,7])

array([101,91,81,71,61])","array([11,10,9,8,7])","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"How would you select the columns with the headers: Artist, Length and Genre from the dataframe df and assign them to the variable y ?","y=df['Artist','Length','Genre'] 

y=df[['Artist','Length','Genre']]

y=df[['Artist'],['Length'],['Genre']]","y=df[['Artist','Length','Genre']]","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What is the method readline() used for?,"It reads the entire file all at once

It reads 10 lines of a file at a time

It helps to read one complete line from a given text file",It helps to read one complete line from a given text file,"Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
Which line of code is in the mode of append?,"with open(""Example.txt"",""r"") as file1:

with open(""Example.txt"",""w"") as file1:

with open(""Example.txt"",""a"") as file1:","with open(""Example.txt"",""a"") as file1:","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
What are the 3 parts to a URL?,"Put, route, and get

Get, post, and scheme

Scheme, internet address, and route

Block, post, and route","Scheme, internet address, and route","Final Exam

Graded Quiz
.
 • 1h 15m

DueJul 9, 11:59 PM +07"
"In the US National Institute of Standards and Technology (NIST) definition of “cloud computing”, what does the statement “shared pool of configurable computing resources” include?","Leverage cloud services over the open internet on hardware owned by the cloud provider

Five essential characteristics, three deployment models, three service models

Data security, associated with loss or unavailability of data causing business disruption

Networks, servers, storage, applications, and services","Networks, servers, storage, applications, and services","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What tasks do hypervisors accomplish? Select two.,"Scale on demand to support fluctuating workloads.

Facilitate access to mainframes for multiple users to access the same data storage layer.

Enable multiple operating systems to run alongside each other, sharing the same physical computing resources.

Separates VMs logically and assigns each a share of the underlying computing power, memory, and storage.","Enable multiple operating systems to run alongside each other, sharing the same physical computing resources.

Separates VMs logically and assigns each a share of the underlying computing power, memory, and storage.","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What are some of the cloud benefits that make it lower-risk for enterprises to adopt cloud? Select two.,"The pay-as-you-go model allows enterprises to experiment with technologies as opposed to making long-term decisions based on little or no trial.

Diversity of standardization in how the constantly evolving technologies integrate and interoperate.

Data security associated with loss or unavailability of data causing business disruption

The speed with which applications can be up and running on the cloud versus months on traditional platforms, means enterprises can experiment, fail fast, learn, and course correct without setting them back significantly.","The pay-as-you-go model allows enterprises to experiment with technologies as opposed to making long-term decisions based on little or no trial.

The speed with which applications can be up and running on the cloud versus months on traditional platforms, means enterprises can experiment, fail fast, learn, and course correct without setting them back significantly.","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
" Which of these are full-service cloud platforms?

     A.     IBM Cloud

     B.     Amazon Web Services

     C.      Google Cloud Platform

     D.     Microsoft Azure","A, B, C, and D

A, B, and C only

A only

A and B only","A, B, C, and D","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
An IBM Institute for Business Value study says that more than three-quarters of enterprises today are using cloud computing to expand into new industries. What additional benefits do organizations find when adopting the cloud:,"Improve customer experience and create enhanced products and services

Lengthen product lifecycles to ensure higher quality offerings

Avoid having to fail at all

Continue making expensive decisions because it often worked in the past ",Improve customer experience and create enhanced products and services,"Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"What are some of the results companies like Bitly, American Airlines, UBank, and ActivTrades achieve with cloud adoption?

     A.     Better customer service

     B.     Remove barriers to innovation

     C.     Demand for enterprise scale

     D.     Accelerating growth","A and B only

A, B, C, and D

B and D only

C and D only","A, B, C, and D","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"IoT, AI, Blockchain, and Analytics are emerging technologies enabled by the cloud. What are some of the attributes of cloud computing that enable these technologies? Select two.","Computing resources can be accessed via internet connection

The power and scale of cloud resources

Cloud offers on-demand computing

Cloud resources are offered in a single-tenant model","The power and scale of cloud resources

Cloud offers on-demand computing","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"What is the three-way symbiotic relationship between IoT, AI, and Cloud?","Power, scale, dynamic nature, and economics of the cloud resources

AI consumes the data produced by IoT devices

Making sense of the endless streams of data from IoT devices

IoT delivers the data, AI powers the insights, and both emerging technologies leverage cloud's scalability and processing power","IoT delivers the data, AI powers the insights, and both emerging technologies leverage cloud's scalability and processing power","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"What is the three-way relationship between blockchain, AI, and the Cloud?","Lends trust and transparency to AI by recording the data and variables that go into a decision made in an AI algorithm.

Globally distributed, scalable, and cost-efficient computing resources.

Blockchain provides an immutable network allowing members to view only those transactions that are relevant to them.

Blockchain provides the trusted, decentralized source of truth, AI powers the analytics and decisions made from the collected data, and cloud provides the globally distributed, scalable, and cost-efficient computing resources to support both technologies.","Blockchain provides the trusted, decentralized source of truth, AI powers the analytics and decisions made from the collected data, and cloud provides the globally distributed, scalable, and cost-efficient computing resources to support both technologies.","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
Which of these are essential characteristics of the Cloud? Select two.,"Fixed fee

On-demand self-service

Resource pooling

Single-tenant","On-demand self-service

Resource pooling","Module 1 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
